msa,lat,lng,area,year,pct_change
"Ocala, FL",29.2028047,-82.04310040000001,4114226894.0,2015-01-01,0.16145490454246225
"Ocala, FL",29.2028047,-82.04310040000001,4114226894.0,2016-01-01,0.2261356155365373
"Ocala, FL",29.2028047,-82.04310040000001,4114226894.0,2017-01-01,0.2348584595128373
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2001-01-01,0.0
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2002-01-01,0.06547174508339547
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2003-01-01,0.16081652974856864
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2004-01-01,0.3014687577794375
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2005-01-01,0.33183968135424435
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2006-01-01,0.21010704505850145
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2007-01-01,0.07916355489171023
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2008-01-01,0.05426935524022913
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2009-01-01,0.04854368932038833
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2010-01-01,0.05078416728902169
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2011-01-01,0.06074184714961418
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2012-01-01,0.047547921334329064
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2013-01-01,0.1105302464525766
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2014-01-01,0.1341797361214836
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2015-01-01,0.10306198655713228
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2016-01-01,0.11725168035847645
"Ocean City, NJ",39.0861425,-74.84771579999999,652640195.0,2017-01-01,0.11550908638287273
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2001-01-01,0.0
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2002-01-01,-0.005934718100890191
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2003-01-01,-0.04793426158411318
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2004-01-01,-0.04245606026021453
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2005-01-01,0.022597580461081845
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2006-01-01,0.17484592558776546
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2007-01-01,0.3798219584569733
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2008-01-01,0.4718100890207715
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2009-01-01,0.3825610591189226
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2010-01-01,0.4421364985163205
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2011-01-01,0.7103401049988587
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2012-01-01,1.0874229627938825
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2013-01-01,1.2937685459940649
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2014-01-01,1.4215932435517007
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2015-01-01,1.148596210910751
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2016-01-01,0.8450125542113673
"Odessa, TX",31.865300800000004,-102.5425068,2325100483.0,2017-01-01,1.0682492581602374
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2001-01-01,0.0
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2002-01-01,0.04343949044585993
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2003-01-01,0.07433121019108291
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2004-01-01,0.09872611464968163
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2005-01-01,0.12458598726114654
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2006-01-01,0.21114649681528647
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2007-01-01,0.2382165605095541
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2008-01-01,0.22369426751592347
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2009-01-01,0.2373885350318472
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2010-01-01,0.26242038216560504
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2011-01-01,0.2647133757961784
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2012-01-01,0.2298726114649681
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2013-01-01,0.26038216560509553
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2014-01-01,0.28108280254777074
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2015-01-01,0.33757961783439483
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2016-01-01,0.3814649681528664
"Ogden-Clearfield, UT",41.300466,-113.12680800000001,18725745332.0,2017-01-01,0.4220382165605097
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2001-01-01,0.0
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2002-01-01,0.02449902900189937
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2003-01-01,0.08013401907851203
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2004-01-01,0.07388121812245241
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2005-01-01,0.09534987942551054
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2006-01-01,0.12787298064405994
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2007-01-01,0.14005847329221696
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2008-01-01,0.15728035169337806
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2009-01-01,0.18487377024691096
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2010-01-01,0.19417827951940936
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2011-01-01,0.22207046671930675
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2012-01-01,0.2620201028617768
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2013-01-01,0.3188074862886532
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2014-01-01,0.3311423632599928
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2015-01-01,0.4449732175249153
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2016-01-01,0.4127915661879256
"Oklahoma City, OK",35.4309676,-97.50696590000001,14275040355.0,2017-01-01,0.44505857999530507
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2001-01-01,0.0
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2002-01-01,0.02723185613359025
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2003-01-01,0.04804110468850342
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2004-01-01,0.09531149646756587
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2005-01-01,0.12883750802825955
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2006-01-01,0.1402697495183045
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2007-01-01,0.18689788053949896
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2008-01-01,0.20912010276172133
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2009-01-01,0.2113037893384715
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2010-01-01,0.2122029543994861
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2011-01-01,0.18754014129736676
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2012-01-01,0.1808606294155428
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2013-01-01,0.19653179190751446
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2014-01-01,0.20385356454720616
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2015-01-01,0.24470134874759156
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2016-01-01,0.3021194605009634
"Olympia-Tumwater, WA",46.935821600000004,-122.8301524,1871173425.0,2017-01-01,0.3684007707129093
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2001-01-01,0.0
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2002-01-01,0.020817900840379044
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2003-01-01,0.048609159876369816
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2004-01-01,0.11793404684666275
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2005-01-01,0.1480242151779101
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2006-01-01,0.1862627397890113
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2007-01-01,0.18945566936575653
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2008-01-01,0.18662034790160664
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2009-01-01,0.17885514317096218
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2010-01-01,0.20904748524866545
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2011-01-01,0.24353112467751406
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2012-01-01,0.27270172929065883
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2013-01-01,0.274617487036706
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2014-01-01,0.33908912105034617
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2015-01-01,0.3955401159672023
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2016-01-01,0.4233569184398069
"Omaha-Council Bluffs, NE-IA",41.29045870000001,-95.99997009999998,11265960386.0,2017-01-01,0.4362818973664717
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2001-01-01,0.0
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2002-01-01,0.023783461040899567
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2003-01-01,0.09594238232659967
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2004-01-01,0.15859787043486914
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2005-01-01,0.22593044083988456
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2006-01-01,0.27492785351776305
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2007-01-01,0.3242611205095034
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2008-01-01,0.31560354264105883
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2009-01-01,0.23315752811225002
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2010-01-01,0.2307816698178924
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2011-01-01,0.23020947357946064
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2012-01-01,0.23669021793213266
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2013-01-01,0.3513906856403621
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2014-01-01,0.3250199024778584
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2015-01-01,0.3772141506617575
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2016-01-01,0.4031868842670912
"Orlando-Kissimmee-Sanford, FL",28.434347999999996,-81.35587629999999,9016462474.0,2017-01-01,0.4301049855707035
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2001-01-01,0.0
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2002-01-01,0.07106104853288843
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2003-01-01,0.07314698929217077
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2004-01-01,0.10582672785426216
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2005-01-01,0.11667361980253088
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2006-01-01,0.13697677652621332
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2007-01-01,0.1518564872757613
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2008-01-01,0.129328327075511
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2009-01-01,0.0730079265748853
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2010-01-01,0.14893617021276606
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2011-01-01,0.20038937560839945
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2012-01-01,0.21415658461966336
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2013-01-01,0.19454874148240853
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2014-01-01,0.21262689472952312
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2015-01-01,0.2377972465581977
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2016-01-01,0.2651926018634405
"Oshkosh-Neenah, WI",44.0857068,-88.6681488,1125258751.0,2017-01-01,0.2856348213044082
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2001-01-01,0.0
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2002-01-01,0.10678617157490387
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2003-01-01,0.12035851472471193
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2004-01-01,0.2079385403329066
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2005-01-01,0.06632522407170294
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2006-01-01,0.14647887323943665
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2007-01-01,0.14161331626120366
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2008-01-01,0.24763124199743916
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2009-01-01,0.2381562099871959
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2010-01-01,0.22714468629961584
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2011-01-01,0.2307298335467349
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2012-01-01,0.16773367477592838
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2013-01-01,0.2309859154929577
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2014-01-01,0.2284250960307299
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2015-01-01,0.2507042253521128
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2016-01-01,0.2358514724711909
"Owensboro, KY",37.6937232,-87.077058,2327090349.0,2017-01-01,0.241741357234315
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2001-01-01,0.0
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2002-01-01,0.02633303173067913
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2003-01-01,0.1059249321394029
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2004-01-01,0.16439424666937064
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2005-01-01,0.18292720975944587
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2006-01-01,0.22214595488440286
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2007-01-01,0.2528470250538204
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2008-01-01,0.19668653084147136
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2009-01-01,0.20545380799351046
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2010-01-01,0.2726903996755172
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2011-01-01,0.2999594396430689
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2012-01-01,0.3239212505070044
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2013-01-01,0.3522510998096784
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2014-01-01,0.35805435087828763
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2015-01-01,0.3710960656453777
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2016-01-01,0.35911516021340995
"Oxnard-Thousand Oaks-Ventura, CA",34.3587415,-119.1331432,4773302741.0,2017-01-01,0.3540919160088609
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2001-01-01,0.0
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2002-01-01,-0.0070154033856947295
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2003-01-01,0.014183315540643669
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2004-01-01,0.07251791978038735
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2005-01-01,0.09402165624523406
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2006-01-01,0.1549489095622998
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2007-01-01,0.13741040109806324
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2008-01-01,0.0956992527070306
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2009-01-01,0.058258349855116576
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2010-01-01,0.07877077931981091
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2011-01-01,0.08860759493670889
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2012-01-01,0.10035077016928473
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2013-01-01,0.12978496263535155
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2014-01-01,0.11743175232575866
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2015-01-01,0.15075491840780852
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2016-01-01,0.16150678664023174
"Pensacola-Ferry Pass-Brent, FL",30.655401300000005,-87.1618275,4322764344.0,2017-01-01,0.18156168979716325
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2001-01-01,0.0
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2002-01-01,-0.0023041474654378336
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2003-01-01,0.038053344504957336
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2004-01-01,0.1045245077503143
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2005-01-01,0.1593352883675465
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2006-01-01,0.2445887445887447
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2007-01-01,0.28334031559838
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2008-01-01,0.3141321044546852
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2009-01-01,0.25715682167295073
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2010-01-01,0.28508588186007544
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2011-01-01,0.40580924451892186
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2012-01-01,0.5007680491551458
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2013-01-01,0.2923474375087278
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2014-01-01,0.2921379695573243
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2015-01-01,0.2285295349811478
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2016-01-01,0.20534841502583445
"Peoria, IL",40.7882548,-89.51474499999999,6391625334.0,2017-01-01,0.14257785225527164
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2001-01-01,0.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2002-01-01,0.016023304203079514
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2003-01-01,0.047936745734498576
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2004-01-01,0.08069246774864758
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2005-01-01,0.09580357885975864
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2006-01-01,0.11913774448605907
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2007-01-01,0.14972284644194755
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2008-01-01,0.1544902205576364
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2009-01-01,0.13470495214315448
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2010-01-01,0.14801498127340815
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2011-01-01,0.15285559717020392
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2012-01-01,0.17205493133583016
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2013-01-01,0.2113824386183936
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2014-01-01,0.2210603412401164
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2015-01-01,0.2506000832292967
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2016-01-01,0.2708980441115272
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.8951304,-75.3120032,11920554988.0,2017-01-01,0.2891119434040783
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2001-01-01,0.0
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2002-01-01,0.051338966060432416
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2003-01-01,0.11635400257768858
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2004-01-01,0.22962909924101396
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2005-01-01,0.3159100673063153
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2006-01-01,0.3410425318630961
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2007-01-01,0.39023342402978667
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2008-01-01,0.3873693255047974
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2009-01-01,0.31884576829442923
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2010-01-01,0.3262208219962768
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2011-01-01,0.2636402692252613
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2012-01-01,0.2331376199341257
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2013-01-01,0.24108549334097096
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2014-01-01,0.24724330516969786
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2015-01-01,0.2957897751682659
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2016-01-01,0.3319490190462553
"Palm Bay-Melbourne-Titusville, FL",28.2983043,-80.7003309,2629333877.0,2017-01-01,0.3948159816697694
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2001-01-01,0.0
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2002-01-01,0.08865903213889914
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2003-01-01,0.13779091244920585
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2004-01-01,0.2351311414850388
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2005-01-01,0.3178795714813447
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2006-01-01,0.4000738825267824
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2007-01-01,0.3668267454746952
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2008-01-01,0.3472478758773549
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2009-01-01,0.3071666050978943
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2010-01-01,0.3084595493165867
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2011-01-01,0.2428888067971924
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2012-01-01,0.231437015145918
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2013-01-01,0.3193572220169929
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2014-01-01,0.33819726634650915
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2015-01-01,0.3537125969708164
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2016-01-01,0.36239379386775017
"Panama City, FL",30.101095299999997,-85.4749707,3398189558.0,2017-01-01,0.3433690432212781
"Parkersburg-Vienna, WV",39.1415172,-81.4604194,1550793119.0,2001-01-01,0.0
"Parkersburg-Vienna, WV",39.1415172,-81.4604194,1550793119.0,2002-01-01,0.009419629292008569
"Parkersburg-Vienna, WV",39.1415172,-81.4604194,1550793119.0,2003-01-01,-0.0027347310847766204
